target_id	length	eff_length	est_counts	tpm
ENST00000538198	449	250	0	0
ENST00000539119	664	465	0	0
ENST00000544827	880	681	8.12168	10.4356
ENST00000546316	726	527	0	0
ENST00000534921	2275	2076	0	0
ENST00000251921	1888	1689	0	0
ENST00000424269	1896	1697	0	0
ENST00000536312	2006	1807	0	0
ENST00000539878	543	344	0	0
ENST00000424261	1687	1488	0	0
ENST00000375478	2187	1988	0	0
ENST00000389586	1868	1669	0	0
ENST00000452722	8588	8389	15.1697	1.58228
ENST00000331581	8675	8476	0.000538998	5.56436e-05
ENST00000612235	1042	843	0	0
ENST00000542447	4223	4024	119.014	25.8797
ENST00000537058	3550	3351	1.39585e-05	3.64488e-06
ENST00000536727	3520	3321	0	0
ENST00000545380	2373	2174	9.32029	3.75136
ENST00000616271	1246	1047	20.6239	17.2362
ENST00000542450	833	634	0	0
ENST00000543540	629	430	0	0
ENST00000545094	581	382	0	0
ENST00000543249	565	366	0	0
ENST00000540951	572	373	3.87158	9.08235
ENST00000419189	947	748	13.9278	16.2929
ENST00000375445	1793	1594	0.0552516	0.0303302
ENST00000260210	2192	1993	618.017	271.339
ENST00000227322	6539	6340	227.971	31.4637
ENST00000429220	2364	2165	432.703	174.884
ENST00000444935	2497	2298	573.781	218.482
ENST00000449430	691	492	159.479	283.634
ENST00000431973	508	309	46.4885	131.645
ENST00000425791	603	404	18.5773	40.2365
ENST00000227665	1881	1682	0	0
ENST00000542499	1929	1730	0	0
ENST00000433069	1336	1137	0	0
ENST00000673688	1247	1048	0	0
ENST00000357780	1471	1272	0	0
ENST00000433777	359	160	0	0
ENST00000227667	535	336	0	0
ENST00000375345	604	405	0	0
ENST00000630701	541	342	0	0
ENST00000375320	940	741	0	0
ENST00000359492	932	733	0	0
ENST00000375329	927	728	0	0
ENST00000375323	1088	889	0	0
ENST00000236850	899	700	1	1.25003
ENST00000445177	6364	6165	553.265	78.527
ENST00000375300	6207	6008	2.18182e-07	3.17767e-08
ENST00000454905	294	95	0	0
ENST00000415541	3816	3617	0	0
ENST00000446921	3858	3659	26.0253	6.22375
ENST00000413553	3054	2855	17.7097	5.42782
ENST00000419197	2517	2318	14.2571	5.38192
ENST00000527958	4175	3976	1712.1	376.792
ENST00000304808	821	622	0	0
ENST00000529887	1056	857	5.64586	5.76459
ENST00000530272	850	651	0	0
ENST00000532960	540	341	0	0
ENST00000324225	4396	4197	513.564	107.072
ENST00000620360	3924	3725	876.686	205.938
ENST00000278951	3135	2936	20.8027	6.19987
ENST00000628876	2609	2410	0	0
ENST00000431081	3910	3711	191.98	45.2673
ENST00000524842	834	635	4.97335	6.85322
ENST00000531353	583	384	5.23025	11.9182
ENST00000525478	840	641	0	0
ENST00000532062	2143	1944	17.7626	7.99522
ENST00000392951	3786	3587	29.4817	7.19185
ENST00000525531	1048	849	0	0
ENST00000278968	1477	1278	51.7484	35.4312
ENST00000529792	375	176	12.5683	62.4862
ENST00000530649	1227	1028	17.1156	14.5686
ENST00000532870	2166	1967	76.0416	33.8272
ENST00000529622	501	302	1.58631	4.59622
ENST00000320934	4197	3998	231.221	50.6062
ENST00000524507	3666	3467	0	0
ENST00000676339	3367	3168	1631.43	450.612
ENST00000525027	1312	1113	0	0
ENST00000532301	549	350	0	0
ENST00000530269	583	384	51.8055	118.049
ENST00000534428	548	349	28.7036	71.9663
ENST00000300650	3477	3278	92.5391	24.7022
ENST00000531287	1706	1507	79.0339	45.8901
ENST00000531452	2695	2496	287.279	100.711
ENST00000530849	2846	2647	0	0
ENST00000680971	5546	5347	49.395	8.08336
ENST00000313005	5835	5636	0.0397936	0.0061782
ENST00000392937	5155	4956	66.5808	11.7554
ENST00000528053	4083	3884	8.39589	1.8915
ENST00000680681	3455	3256	15.18	4.07951
ENST00000510915	2248	2049	66.2679	28.2996
ENST00000510630	1236	1037	2.00296	1.6901
ENST00000514464	1349	1150	2.58171	1.96439
ENST00000428381	1333	1134	0	0
ENST00000445823	1408	1209	0	0
ENST00000513780	1465	1266	6.70523e-08	4.63446e-08
ENST00000525734	616	417	0	0
ENST00000533153	585	386	0	0
ENST00000278935	5629	5430	612.174	98.6493
ENST00000525416	778	579	0	0
ENST00000527609	585	386	11.0946	25.1503
ENST00000533570	492	293	0	0
ENST00000639320	2179	1980	6.73187	2.97502
ENST00000651296	6855	6656	38.8559	5.10814
ENST00000527706	6099	5900	0	0
ENST00000321322	6899	6700	0.0559755	0.00731042
ENST00000651172	6342	6143	5.33391	0.759774
ENST00000525836	583	384	7.75419	17.6695
ENST00000532119	562	363	50.9391	122.79
ENST00000292079	589	390	679.538	1524.64
ENST00000528014	672	473	47.7271	88.2923
ENST00000260287	513	314	377.252	1051.29
ENST00000532984	670	471	4.43472	8.23881
ENST00000614497	634	435	28.6571	57.645
ENST00000539526	2132	1933	0	0
ENST00000260282	1929	1730	0	0
ENST00000526014	1678	1479	18.5454	10.972
ENST00000527717	1799	1600	0	0
ENST00000524656	1033	834	0	0
ENST00000584394	669	470	2.90709	5.41228
ENST00000529335	708	509	0	0
ENST00000530956	579	380	0	0
ENST00000524841	571	372	0	0
ENST00000584230	566	367	0	0
ENST00000524993	3397	3198	22.5547	6.17132
ENST00000528626	3269	3070	2.6615	0.758591
ENST00000430170	2175	1976	0	0
ENST00000445164	2361	2162	0	0
ENST00000526090	2592	2393	1.7838	0.652261
ENST00000528135	578	379	0	0
ENST00000526544	1779	1580	0	0
ENST00000534574	2275	2076	28.9656	12.2089
ENST00000227752	3653	3454	732.034	185.451
ENST00000689828	3240	3041	2	0.575483
ENST00000636151	3397	3198	0	0
ENST00000616579	3417	3218	0.602339	0.163785
ENST00000534111	5550	5351	0.0308373	0.00504267
ENST00000519236	1934	1735	1.0691	0.539183
ENST00000522307	1634	1435	0	0
ENST00000523251	1689	1490	0	0
ENST00000517483	2074	1875	0	0
ENST00000437212	5516	5317	17.2977	2.8467
ENST00000522824	2052	1853	0	0
ENST00000522151	692	493	0	0
ENST00000517544	789	590	0	0
ENST00000524218	725	526	0	0
ENST00000324727	4487	4288	4	0.816252
ENST00000529878	566	367	0	0
ENST00000278947	4937	4738	1.27024	0.23459
ENST00000658882	1207	1008	0.729759	0.633487
ENST00000356289	1876	1677	105.972	55.2938
ENST00000292067	1959	1760	7.93251	3.94382
ENST00000533261	1508	1309	15.1454	10.1242
ENST00000526595	1935	1736	0	0
ENST00000526620	1383	1184	35.1885	26.0057
ENST00000640745	951	752	0.369294	0.429709
ENST00000524477	591	392	0	0
ENST00000527877	547	348	0	0
ENST00000525565	574	375	4.39251	10.2494
ENST00000278949	3983	3784	148.343	34.3032
ENST00000525386	973	774	2.65714	3.00395
ENST00000527472	1381	1182	0	0
ENST00000446386	963	764	0	0
ENST00000278937	2622	2423	2	0.722264
ENST00000438295	1370	1171	0	0
ENST00000361763	1361	1162	0	0
ENST00000528600	1289	1090	2	1.60555
ENST00000300692	701	502	0	0
ENST00000534687	483	284	0	0
ENST00000529594	422	223	0	0
ENST00000392884	476	277	0	0
ENST00000392883	1179	980	6.32214	5.64491
ENST00000532917	2690	2491	8.55279	3.00437
ENST00000292144	1525	1326	1.51103	0.997125
ENST00000528540	234	35.0103	0.61404	15.3469
ENST00000252108	6088	5889	1580.04	234.771
ENST00000431736	6061	5862	131.961	19.6979
ENST00000545354	2149	1950	0	0
ENST00000690793	2788	2589	29.8354	10.0837
ENST00000689460	3151	2952	65.6071	19.4471
ENST00000688882	563	364	1770.31	4255.65
ENST00000300688	1121	922	2525.66	2396.97
ENST00000529790	900	701	40.9521	51.1184
ENST00000533172	336	137	4.70095	30.0251
ENST00000524422	1030	831	11.4399	12.0459
ENST00000649464	2222	2023	39.103	16.9135
ENST00000648261	4336	4137	26.1795	5.53726
ENST00000529852	2860	2661	40.1237	13.194
ENST00000649666	2951	2752	24.611	7.82528
ENST00000389506	13678	13479	0.865018	0.0561548
ENST00000532204	751	552	0	0
ENST00000527869	1615	1416	0	0
ENST00000649690	1840	1641	0	0
ENST00000533790	1672	1473	12.7376	7.56664
ENST00000534358	16600	16401	852.936	45.5056
ENST00000691053	13708	13509	223.161	14.4549
ENST00000531904	4320	4121	0	0
ENST00000649699	11796	11597	0.00174071	0.000131341
ENST00000685719	1239	1040	0	0
ENST00000420751	390	191	0	0
ENST00000685498	780	581	8.39297	12.6403
ENST00000688355	488	289	1.17784	3.5662
ENST00000691002	601	402	0	0
ENST00000693536	546	347	0	0
ENST00000689424	5051	4852	0.00198621	0.000358199
ENST00000649878	7013	6814	60.1156	7.71977
ENST00000686370	5381	5182	214.867	36.282
ENST00000685397	5279	5080	1.21061e-08	2.08526e-09
ENST00000686588	5675	5476	1236.22	197.539
ENST00000528570	1009	810	0	0
ENST00000533501	986	787	9	10.0066
ENST00000302783	668	469	0	0
ENST00000411589	2442	2243	27.7329	10.8189
ENST00000359862	2395	2196	2.5072e-06	9.99024e-07
ENST00000442938	2228	2029	9.58777	4.1348
ENST00000525118	596	397	2.1693	4.78132
ENST00000534181	586	387	0	0
ENST00000528373	573	374	0	0
ENST00000313236	2420	2221	65.072	25.6369
ENST00000354284	1456	1257	17.0585	11.8748
ENST00000533137	570	371	0	0
ENST00000532762	565	366	0	0
ENST00000526973	583	384	3.37954	7.70097
ENST00000354064	1965	1766	0	0
ENST00000533102	1410	1211	0	0
ENST00000527267	565	366	4	9.56309
ENST00000524725	2630	2431	0	0
ENST00000533689	548	349	0	0
ENST00000526853	747	548	0	0
ENST00000672656	1456	1257	2.31013e-05	1.60812e-05
ENST00000264021	1562	1363	247.461	158.865
ENST00000264020	1819	1620	63.7663	34.4426
ENST00000530872	1566	1367	0	0
ENST00000531939	1182	983	26.0911	23.2251
ENST00000534156	776	577	1.59567	2.41984
ENST00000534114	774	575	1.15192	1.75296
ENST00000528378	830	631	3.92899	5.44842
ENST00000533918	553	354	0.00543297	0.0134293
ENST00000392859	1709	1510	0	0
ENST00000264028	3994	3795	4077.08	940.061
ENST00000359415	4038	3839	0	0
ENST00000534182	1669	1470	529.924	315.439
ENST00000361417	5753	5554	0	0
ENST00000530994	5945	5746	0	0
ENST00000600882	5445	5246	0	0
ENST00000528594	5787	5588	0	0
ENST00000356063	5240	5041	8.97774	1.55837
ENST00000532639	748	549	3.02226	4.81702
ENST00000534140	3128	2929	0	0
ENST00000264029	2748	2549	0	0
ENST00000613915	1723	1524	0	0
ENST00000397925	1718	1519	0	0
ENST00000534980	6128	5929	3649.17	538.557
ENST00000620157	6152	5953	976.834	143.583
ENST00000526070	1936	1737	0	0
ENST00000292174	4293	4094	182.971	39.1068
ENST00000334801	10005	9806	25.5233	2.27753
ENST00000683865	7598	7399	593.675	70.2093
ENST00000526143	5514	5315	2.83134	0.466131
ENST00000264031	934	735	55	65.4779
ENST00000531539	1053	854	0	0
ENST00000317011	1101	902	0	0
ENST00000533282	409	210	0	0
ENST00000334418	1254	1055	137.673	114.186
ENST00000526463	1295	1096	57.3275	45.769
ENST00000532132	1119	920	0	0
ENST00000532567	508	309	554.92	1571.42
ENST00000527791	711	512	342.164	584.768
ENST00000527673	483	284	21804.9	67182.4
ENST00000528230	583	384	0	0
ENST00000525303	654	455	0	0
ENST00000434101	794	595	93.2988	137.208
ENST00000359005	849	650	108.801	146.467
ENST00000533632	1425	1226	369.631	263.814
ENST00000533058	1209	1010	37.3007	32.3158
ENST00000525079	768	569	100.495	154.544
ENST00000533012	817	618	60.9385	86.2824
ENST00000330775	2102	1903	464.381	213.528
ENST00000357590	2356	2157	76.1177	30.8784
ENST00000538950	2032	1833	18.7559	8.95355
ENST00000545985	2606	2407	80.2789	29.184
ENST00000617285	4598	4399	2913.26	579.488
ENST00000614711	3057	2858	0	0
ENST00000612687	4360	4161	0	0
ENST00000652093	4367	4168	2201.85	462.251
ENST00000532519	2162	1963	0	0
ENST00000621959	3358	3159	0	0
ENST00000543287	2464	2265	59.8689	23.1287
ENST00000530473	2023	1824	0	0
ENST00000534233	711	512	0	0
ENST00000526656	862	663	3.58946	4.73734
ENST00000531968	550	351	0.671022	1.67282
ENST00000532421	582	383	0	0
ENST00000527038	629	430	0	0
ENST00000530467	552	353	0	0
ENST00000610597	491	292	1.76492	5.28884
ENST00000621676	3181	2982	800.717	234.958
ENST00000614944	3388	3189	41.4759	11.3805
ENST00000530809	542	343	6.80743	17.3663
ENST00000545621	1282	1083	24.7121	19.9664
ENST00000652429	1505	1306	599.381	401.586
ENST00000442944	1448	1249	0	0
ENST00000537841	1559	1360	22.0766	14.2041
ENST00000542729	1469	1270	0	0
ENST00000640813	1283	1084	0	0
ENST00000546302	707	508	0	0
ENST00000542822	936	737	0	0
ENST00000536813	941	742	6.38328	7.52764
ENST00000544387	1351	1152	0	0
ENST00000535793	832	633	0	0
ENST00000543090	1347	1148	0	0
ENST00000649868	529	330	9.80413	25.9965
ENST00000648026	1180	981	15.0158	13.3937
ENST00000650101	1936	1737	6.83914	3.44525
ENST00000686218	2173	1974	11.2187	4.97294
ENST00000535253	755	556	0	0
ENST00000648488	690	491	3.75288	6.6881
ENST00000392841	1411	1212	0	0
ENST00000648374	1477	1278	13.8165	9.4599
ENST00000530167	1592	1393	2172.42	1364.62
ENST00000375167	1373	1174	136.575	101.794
ENST00000682232	2214	2015	28.7431	12.4818
ENST00000409993	3274	3075	6.91115	1.96664
ENST00000354202	1913	1714	482.076	246.107
ENST00000392834	1817	1618	46.5021	25.1485
ENST00000682791	1791	1592	0	0
ENST00000682946	1689	1490	10.4069	6.11161
ENST00000682811	1760	1561	11.384	6.38132
ENST00000683143	1788	1589	0	0
ENST00000684345	2370	2171	0	0
ENST00000684682	2111	1912	24.6258	11.2699
ENST00000682326	1811	1612	0	0
ENST00000684499	2359	2160	89.7248	36.3478
ENST00000684255	1945	1746	0	0
ENST00000684142	2062	1863	0	0
ENST00000414373	1638	1439	0	0
ENST00000639704	1719	1520	0	0
ENST00000636404	700	501	0	0
ENST00000638850	1152	953	30.4972	28.0018
ENST00000640747	1813	1614	0	0
ENST00000442480	999	800	0	0
ENST00000640102	1195	996	11.2727	9.90349
ENST00000648610	4807	4608	0.588364	0.111726
ENST00000336702	4771	4572	159.892	30.6013
ENST00000528586	2320	2121	161.376	66.5761
ENST00000350777	3185	2986	413.096	121.054
ENST00000529988	572	373	4.62654	10.8534
ENST00000527410	1466	1267	39.9665	27.6019
ENST00000530678	676	477	32.311	59.2722
ENST00000619701	3812	3613	0	0
ENST00000524604	496	297	0	0
ENST00000615496	2459	2260	0	0
ENST00000622721	2553	2354	0	0
ENST00000454811	762	563	0	0
ENST00000409265	3665	3466	105.817	26.7144
ENST00000449394	558	359	0	0
ENST00000422249	544	345	0	0
ENST00000409109	4131	3932	182.769	40.6731
ENST00000409991	3716	3517	169.48	42.1664
ENST00000292199	3744	3545	3.07823e-07	7.59808e-08
ENST00000525863	2850	2651	28.9342	9.5504
ENST00000525131	1882	1683	0	0
ENST00000355547	2259	2060	0	0
ENST00000531114	2996	2797	0	0
ENST00000533688	573	374	0	0
ENST00000322712	2204	2005	0	0
ENST00000503566	734	535	0	0
ENST00000415318	1173	974	13	11.6789
ENST00000634586	3457	3258	1.16124e-07	3.11882e-08
ENST00000634840	4813	4614	14.6798	2.78395
ENST00000264033	11168	10969	2238.77	178.592
ENST00000637974	3030	2831	9.54617	2.95059
ENST00000634301	340	141	0	0
ENST00000264036	3327	3128	371	103.783
ENST00000311413	2783	2584	838	283.773
ENST00000528368	1353	1154	0	0
ENST00000530681	1046	847	0	0
ENST00000634633	469	270	0	0
ENST00000619721	3949	3750	0	0
ENST00000360167	1663	1464	0	0
ENST00000449574	565	366	0	0
ENST00000634542	723	524	0	0
ENST00000260187	3697	3498	0	0
ENST00000455332	2903	2704	4	1.29441
ENST00000525735	1704	1505	0	0
ENST00000531070	677	478	0	0
ENST00000527843	563	364	0	0
ENST00000284240	4502	4303	47.0504	9.56779
ENST00000528522	2050	1851	8.44599	3.99267
ENST00000528295	897	698	0.40572	0.508616
ENST00000524970	581	382	0	0
ENST00000580275	578	379	0	0
ENST00000524659	570	371	1.09785	2.58934
ENST00000341398	1377	1178	0	0
ENST00000264025	5956	5757	401.496	61.0245
ENST00000340882	1059	860	40.5039	41.2114
ENST00000341846	2977	2778	3.18578	1.00347
ENST00000533302	514	315	0	0
ENST00000531555	535	336	0	0
ENST00000528870	2217	2018	0	0
ENST00000529044	1233	1034	0.0335598	0.0284
ENST00000475051	1702	1503	0	0
ENST00000526881	385	186	0.78066	3.67256
ENST00000627238	510	311	0	0
ENST00000529011	547	348	0	0
ENST00000529495	551	352	0	0
ENST00000532833	555	356	0	0
ENST00000529040	549	350	0	0
ENST00000328965	2262	2063	45.6227	19.3509
ENST00000531220	815	616	1.37733	1.95649
ENST00000260264	2903	2704	5.72121	1.8514
ENST00000543440	3068	2869	33.8772	10.3323
ENST00000533620	1488	1289	0.40163	0.272642
ENST00000532663	482	283	0	0
ENST00000314475	1434	1235	6.95499	4.92775
ENST00000375095	3980	3781	26.1895	6.06093
ENST00000529187	3930	3731	21.8555	5.12573
ENST00000397843	10326	10127	194.503	16.806
ENST00000356641	6891	6692	16.5467	2.16359
ENST00000532993	8753	8554	918.95	94.003
ENST00000638419	3593	3394	33.5346	8.64571
ENST00000527524	5815	5616	3.50781	0.546547
ENST00000438375	4214	4015	3.95757	0.862506
ENST00000529397	1375	1176	13.868	10.3187
ENST00000284259	3923	3724	13.8845	3.26241
ENST00000683345	5270	5071	36.1257	6.23364
ENST00000531148	2593	2394	0	0
ENST00000422003	5142	4943	388.337	68.7445
ENST00000533712	947	748	3.65496	4.27563
ENST00000524726	1913	1714	18.1506	9.26616
ENST00000533134	966	767	0	0
ENST00000645041	1432	1233	3.65039	2.59057
ENST00000392793	7353	7154	0	0
ENST00000642222	7162	6963	0	0
ENST00000264037	6468	6269	3.64778	0.509155
ENST00000645008	4644	4445	9.68073	1.9057
ENST00000527762	589	390	0	0
ENST00000534230	1861	1662	138.308	72.8175
ENST00000264027	6854	6655	436.216	57.3551
ENST00000392789	2258	2059	589.476	250.512
ENST00000260197	10863	10664	11224.4	921.003
ENST00000525532	3836	3637	0.00412915	0.000993428
ENST00000532694	3692	3493	0	0
ENST00000534286	3501	3302	32.9536	8.73262
ENST00000527934	3032	2833	240.667	74.3342
ENST00000560104	876	677	0	0
ENST00000284273	6865	6666	22	2.88786
ENST00000227348	2473	2274	0	0
ENST00000533709	1929	1730	5	2.52897
ENST00000307257	1964	1765	5.86944	2.90985
ENST00000227349	7057	6858	11.7757	1.50248
ENST00000531316	2782	2583	0.354819	0.120199
ENST00000343035	944	745	0	0
ENST00000532636	2306	2107	555.862	230.846
ENST00000533540	1826	1627	36.157	19.4457
ENST00000534624	2264	2065	34908.2	14792
ENST00000453788	2004	1805	17.2208	8.34825
ENST00000227378	2186	1987	2105.78	927.331
ENST00000534319	1884	1685	652.697	338.946
ENST00000526110	1924	1725	0	0
ENST00000524552	963	764	920.862	1054.68
ENST00000526686	740	541	73.2867	118.535
ENST00000528292	1112	913	0	0
ENST00000525463	583	384	4.01245	9.14319
ENST00000525624	1048	849	50.4685	52.0154
ENST00000534567	588	389	0	0
ENST00000527387	579	380	0	0
ENST00000532182	674	475	10.9093	20.0967
ENST00000524590	536	337	47.8538	124.253
ENST00000530391	648	449	6.73538	13.1261
ENST00000448775	5032	4833	20	3.62103
ENST00000638157	3849	3650	25.7022	6.16164
ENST00000533341	1180	981	0	0
ENST00000635736	8330	8131	125.818	13.54
ENST00000640939	1212	1013	0	0
ENST00000633646	847	648	0	0
ENST00000633087	577	378	2.01301	4.65987
ENST00000638086	2665	2466	0	0
ENST00000632815	541	342	0	0
ENST00000456860	2805	2606	0	0
ENST00000529750	7723	7524	18.2623	2.12386
ENST00000529432	6266	6067	0	0
ENST00000534764	1689	1490	3.56715	2.09485
ENST00000646146	7596	7397	0	0
ENST00000450171	2431	2232	3.63713	1.42588
ENST00000299333	5683	5484	0	0
ENST00000392770	6061	5862	0	0
ENST00000657191	5388	5189	0	0
ENST00000657123	5408	5209	0	0
ENST00000659826	4570	4371	0	0
ENST00000667790	4703	4504	0	0
ENST00000530277	3984	3785	14	3.23654
ENST00000530393	4435	4236	16.0347	3.31225
ENST00000336139	4130	3931	127.584	28.3996
ENST00000529691	3384	3185	147.361	40.4849
ENST00000533463	855	656	10.535	14.0523
ENST00000528306	552	353	0	0
ENST00000526252	564	365	4.48529	10.7527
ENST00000327930	939	740	0	0
ENST00000309154	942	743	0	0
ENST00000375026	1141	942	0	0
ENST00000528595	659	460	0	0
ENST00000641687	2904	2705	8	2.58787
ENST00000321355	1331	1132	0	0
ENST00000307033	957	758	0	0
ENST00000321252	972	773	0	0
ENST00000641123	1121	922	0	0
ENST00000307002	999	800	0	0
ENST00000641521	3623	3424	0	0
ENST00000641722	3301	3102	16	4.51333
ENST00000375024	936	737	0	0
ENST00000641224	1109	910	0	0
ENST00000431524	1045	846	0	0
ENST00000641585	3449	3250	0	0
ENST00000361352	1863	1664	0	0
ENST00000449321	1978	1779	28.4387	13.9879
ENST00000392748	3419	3220	21.5613	5.85919
ENST00000392744	2691	2492	0	0
ENST00000456829	4300	4101	0	0
ENST00000641351	3687	3488	0	0
ENST00000641546	3566	3367	0	0
ENST00000318666	1030	831	0	0
ENST00000641572	1255	1056	0	0
ENST00000641848	1344	1145	0	0
ENST00000641972	5055	4856	3	0.540582
ENST00000641992	1566	1367	0	0
ENST00000641707	1156	957	0	0
ENST00000641015	8286	8087	0	0
ENST00000641897	8285	8086	8.91142	0.964345
ENST00000357821	1026	827	0.0885797	0.0937233
ENST00000624618	936	737	0	0
ENST00000641451	1093	894	0	0
ENST00000641139	2170	1971	0	0
ENST00000356130	930	731	0	0
ENST00000642064	3914	3715	27	6.35952
ENST00000328064	1033	834	0	0
ENST00000306842	933	734	0	0
ENST00000641670	5709	5510	31.3891	4.98479
ENST00000642111	1145	946	2.61087	2.41498
ENST00000284287	1378	1179	0	0
ENST00000284288	1729	1530	0	0
ENST00000530731	1571	1372	239.313	152.627
ENST00000441174	5144	4945	342.099	60.5347
ENST00000531667	552	353	3.25158	8.06007
ENST00000284290	4468	4269	83.5513	17.1256
ENST00000529543	2142	1943	131.785	59.3491
ENST00000263593	5441	5242	3.0201e-08	5.0413e-09
ENST00000545756	2921	2722	182.938	58.8079
ENST00000618733	1980	1781	11.1264	5.46649
ENST00000532692	4949	4750	0	0
ENST00000227135	3604	3405	157.935	40.5865
ENST00000284292	1210	1011	203.771	176.364
ENST00000412681	1106	907	91.2293	88.0129
ENST00000326621	1163	964	20	18.154
ENST00000403470	1191	992	0	0
ENST00000444566	560	361	13.4378	32.5718
ENST00000417453	1833	1634	239.386	128.193
ENST00000278927	1829	1630	963.346	517.147
ENST00000435477	581	382	6.83043	15.646
ENST00000374979	2384	2185	80.2591	32.1412
ENST00000239614	2495	2296	67.5324	25.7371
ENST00000674284	2528	2329	4.73468e-05	1.77885e-05
ENST00000526629	3086	2887	231.209	70.0771
ENST00000524950	1109	910	0	0
ENST00000527140	775	576	0	0
ENST00000397801	4528	4329	4.17454	0.843802
ENST00000538940	4551	4352	0	0
ENST00000543966	1520	1321	12.8255	8.4955
